ENSG00000000005
ENSG00000106976
ENSG00000107018
ENSG00000107159
ENSG00000107165
ENSG00000107295
ENSG00000107317
ENSG00000107331
ENSG00000107438
ENSG00000107447
ENSG00000107485
ENSG00000107562
ENSG00000107611
ENSG00000107738
ENSG00000107742
ENSG00000107789
ENSG00000107796
ENSG00000107798
ENSG00000107859
ENSG00000107902
ENSG00000107968
ENSG00000107984
ENSG00000108018
ENSG00000108039
ENSG00000108179
ENSG00000108231
ENSG00000108242
ENSG00000108244
ENSG00000108309
ENSG00000108342
ENSG00000108387
ENSG00000108405
ENSG00000108551
ENSG00000108576
ENSG00000108582
ENSG00000108622
ENSG00000108688
ENSG00000108691
ENSG00000108700
ENSG00000108702
ENSG00000108759
ENSG00000108786
ENSG00000108821
ENSG00000108823
ENSG00000108839
ENSG00000108846
ENSG00000108960
ENSG00000109072
ENSG00000109099
ENSG00000109101
ENSG00000109107
ENSG00000109132
ENSG00000109158
ENSG00000109193
ENSG00000109272
ENSG00000109320
ENSG00000109321
ENSG00000109339
ENSG00000109424
ENSG00000109458
ENSG00000109471
ENSG00000109472
ENSG00000109586
ENSG00000109610
ENSG00000109625
ENSG00000109674
ENSG00000109680
ENSG00000109684
ENSG00000109743
ENSG00000109805
ENSG00000109819
ENSG00000109846
ENSG00000109906
ENSG00000109943
ENSG00000109956
ENSG00000110002
ENSG00000110077
ENSG00000110079
ENSG00000110092
ENSG00000110148
ENSG00000110169
ENSG00000110172
ENSG00000110203
ENSG00000110237
ENSG00000110244
ENSG00000110245
ENSG00000110318
ENSG00000110436
ENSG00000110448
ENSG00000110484
ENSG00000110492
ENSG00000110680
ENSG00000110693
ENSG00000110723
ENSG00000110777
ENSG00000110799
ENSG00000110841
ENSG00000110848
ENSG00000110852
ENSG00000110934
ENSG00000110944
ENSG00000110975
ENSG00000110987
ENSG00000111046
ENSG00000111049
ENSG00000111052
ENSG00000111057
ENSG00000111077
ENSG00000111144
ENSG00000111145
ENSG00000111218
ENSG00000111241
ENSG00000111245
ENSG00000111262
ENSG00000111275
ENSG00000111341
ENSG00000111344
ENSG00000111371
ENSG00000111404
ENSG00000111424
ENSG00000111452
ENSG00000111536
ENSG00000111537
ENSG00000111644
ENSG00000111665
ENSG00000111701
ENSG00000111729
ENSG00000111732
ENSG00000111783
ENSG00000111796
ENSG00000111799
ENSG00000111863
ENSG00000111880
ENSG00000111885
ENSG00000111913
ENSG00000111981
ENSG00000112029
ENSG00000112038
ENSG00000112077
ENSG00000112096
ENSG00000112115
ENSG00000112116
ENSG00000112137
ENSG00000112149
ENSG00000112175
ENSG00000112182
ENSG00000112183
ENSG00000112186
ENSG00000112212
ENSG00000112214
ENSG00000112232
ENSG00000112238
ENSG00000112273
ENSG00000112280
ENSG00000112290
ENSG00000112294
ENSG00000112299
ENSG00000112303
ENSG00000112378
ENSG00000112394
ENSG00000112486
ENSG00000112494
ENSG00000112499
ENSG00000112559
ENSG00000112562
ENSG00000112576
ENSG00000112599
ENSG00000112706
ENSG00000112715
ENSG00000112769
ENSG00000112773
ENSG00000112796
ENSG00000112818
ENSG00000112902
ENSG00000112936
ENSG00000112972
ENSG00000112984
ENSG00000113070
ENSG00000113083
ENSG00000113088
ENSG00000113100
ENSG00000113108
ENSG00000113140
ENSG00000113196
ENSG00000113211
ENSG00000113263
ENSG00000113296
ENSG00000113302
ENSG00000113303
ENSG00000113361
ENSG00000113369
ENSG00000113448
ENSG00000113494
ENSG00000113520
ENSG00000113525
ENSG00000113532
ENSG00000113555
ENSG00000113594
ENSG00000113600
ENSG00000113721
ENSG00000113722
ENSG00000113739
ENSG00000113742
ENSG00000113758
ENSG00000113810
ENSG00000113811
ENSG00000113851
ENSG00000113916
ENSG00000113924
ENSG00000114019
ENSG00000114113
ENSG00000114115
ENSG00000114126
ENSG00000114200
ENSG00000114251
ENSG00000114315
ENSG00000114349
ENSG00000114423
ENSG00000114529
ENSG00000114541
ENSG00000114656
ENSG00000114737
ENSG00000114757
ENSG00000114771
ENSG00000114796
ENSG00000114805
ENSG00000114854
ENSG00000114861
ENSG00000114948
ENSG00000115008
ENSG00000115009
ENSG00000115085
ENSG00000115155
ENSG00000115165
ENSG00000115221
ENSG00000115232
ENSG00000115252
ENSG00000115263
ENSG00000115271
ENSG00000115306
ENSG00000115363
ENSG00000115380
ENSG00000115386
ENSG00000115414
ENSG00000115415
ENSG00000115457
ENSG00000115461
ENSG00000115468
ENSG00000115507
ENSG00000115523
ENSG00000115590
ENSG00000115593
ENSG00000115594
ENSG00000115598
ENSG00000115602
ENSG00000115604
ENSG00000115607
ENSG00000115641
ENSG00000115648
ENSG00000115665
ENSG00000115687
ENSG00000115705
ENSG00000115718
ENSG00000115738
ENSG00000115828
ENSG00000115844
ENSG00000115850
ENSG00000115896
ENSG00000115919
ENSG00000115956
ENSG00000115963
ENSG00000116016
ENSG00000116031
ENSG00000116106
ENSG00000116132
ENSG00000116161
ENSG00000116176
ENSG00000116183
ENSG00000116191
ENSG00000116194
ENSG00000116218
ENSG00000116285
ENSG00000116299
ENSG00000116329
ENSG00000116661
ENSG00000116667
ENSG00000116679
ENSG00000116690
ENSG00000116701
ENSG00000116717
ENSG00000116721
ENSG00000116729
ENSG00000116741
ENSG00000116745
ENSG00000116774
ENSG00000116785
ENSG00000116824
ENSG00000116962
ENSG00000116981
ENSG00000117009
ENSG00000117090
ENSG00000117114
ENSG00000117115
ENSG00000117122
ENSG00000117139
ENSG00000117152
ENSG00000117215
ENSG00000117226
ENSG00000117228
ENSG00000117281
ENSG00000117318
ENSG00000117322
ENSG00000117394
ENSG00000117399
ENSG00000117400
ENSG00000117425
ENSG00000117461
ENSG00000117472
ENSG00000117480
ENSG00000117501
ENSG00000117519
ENSG00000117525
ENSG00000117560
ENSG00000117586
ENSG00000117632
ENSG00000117724
ENSG00000117971
ENSG00000117983
ENSG00000117984
ENSG00000118004
ENSG00000118094
ENSG00000118113
ENSG00000118137
ENSG00000118156
ENSG00000118193
ENSG00000118194
ENSG00000118257
ENSG00000118271
ENSG00000118292
ENSG00000118298
ENSG00000118308
ENSG00000118322
ENSG00000118402
ENSG00000118432
ENSG00000118503
ENSG00000118508
ENSG00000118513
ENSG00000118515
ENSG00000118520
ENSG00000118523
ENSG00000118526
ENSG00000118733
ENSG00000118777
ENSG00000118785
ENSG00000118946
ENSG00000118971
ENSG00000118972
ENSG00000118985
ENSG00000118997
ENSG00000119121
ENSG00000119125
ENSG00000119138
ENSG00000119147
ENSG00000119508
ENSG00000119535
ENSG00000119608
ENSG00000119630
ENSG00000119655
ENSG00000119699
ENSG00000119714
ENSG00000119801
ENSG00000119862
ENSG00000119865
ENSG00000119866
ENSG00000119888
ENSG00000119900
ENSG00000119917
ENSG00000119919
ENSG00000119922
ENSG00000119938
ENSG00000119946
ENSG00000119986
ENSG00000120057
ENSG00000120068
ENSG00000120129
ENSG00000120156
ENSG00000120211
ENSG00000120242
ENSG00000120251
ENSG00000120278
ENSG00000120279
ENSG00000120280
ENSG00000120289
ENSG00000120318
ENSG00000120322
ENSG00000120337
ENSG00000120457
ENSG00000120594
ENSG00000120659
ENSG00000120694
ENSG00000120708
ENSG00000120738
ENSG00000120820
ENSG00000120832
ENSG00000120833
ENSG00000120875
ENSG00000120885
ENSG00000120903
ENSG00000120910
ENSG00000120915
ENSG00000120937
ENSG00000120949
ENSG00000121039
ENSG00000121053
ENSG00000121101
ENSG00000121210
ENSG00000121316
ENSG00000121361
ENSG00000121380
ENSG00000121410
ENSG00000121440
ENSG00000121552
ENSG00000121742
ENSG00000121769
ENSG00000121807
ENSG00000121858
ENSG00000121871
ENSG00000121898
ENSG00000121900
ENSG00000121933
ENSG00000121966
ENSG00000122035
ENSG00000122043
ENSG00000122121
ENSG00000122133
ENSG00000122176
ENSG00000122180
ENSG00000122188
ENSG00000122224
ENSG00000122254
ENSG00000122378
ENSG00000122477
ENSG00000122548
ENSG00000122585
ENSG00000122641
ENSG00000122643
ENSG00000122644
ENSG00000122679
ENSG00000122691
ENSG00000122711
ENSG00000122756
ENSG00000122786
ENSG00000122852
ENSG00000122861
ENSG00000122862
ENSG00000122877
ENSG00000122986
ENSG00000123080
ENSG00000123095
ENSG00000123104
ENSG00000123124
ENSG00000123146
ENSG00000123171
ENSG00000123240
ENSG00000123243
ENSG00000123329
ENSG00000123342
ENSG00000123358
ENSG00000123384
ENSG00000123405
ENSG00000123411
ENSG00000123416
ENSG00000123500
ENSG00000123560
ENSG00000123561
ENSG00000123572
ENSG00000123576
ENSG00000123610
ENSG00000123689
ENSG00000123700
ENSG00000123843
ENSG00000123999
ENSG00000124003
ENSG00000124098
ENSG00000124102
ENSG00000124107
ENSG00000124145
ENSG00000124181
ENSG00000124191
ENSG00000124194
ENSG00000124203
ENSG00000124205
ENSG00000124212
ENSG00000124216
ENSG00000124233
ENSG00000124253
ENSG00000124256
ENSG00000124260
ENSG00000124302
ENSG00000124343
ENSG00000124391
ENSG00000124406
ENSG00000124466
ENSG00000124467
ENSG00000124469
ENSG00000124491
ENSG00000124507
ENSG00000124575
ENSG00000124602
ENSG00000124635
ENSG00000124657
ENSG00000124659
ENSG00000124701
ENSG00000124731
ENSG00000124749
ENSG00000124762
ENSG00000124766
ENSG00000124772
ENSG00000124785
ENSG00000124839
ENSG00000124875
ENSG00000124882
ENSG00000124900
ENSG00000124939
ENSG00000124942
ENSG00000125046
ENSG00000125084
ENSG00000125089
ENSG00000125144
ENSG00000125148
ENSG00000125245
ENSG00000125266
ENSG00000125337
ENSG00000125347
ENSG00000125354
ENSG00000125378
ENSG00000125384
ENSG00000125398
ENSG00000125430
ENSG00000125462
ENSG00000125498
ENSG00000125538
ENSG00000125657
ENSG00000125726
ENSG00000125730
ENSG00000125731
ENSG00000125735
ENSG00000125740
ENSG00000125780
ENSG00000125787
ENSG00000125810
ENSG00000125813
ENSG00000125815
ENSG00000125823
ENSG00000125831
ENSG00000125845
ENSG00000125848
ENSG00000125851
ENSG00000125869
ENSG00000125898
ENSG00000125910
ENSG00000125931
ENSG00000125952
ENSG00000125967
ENSG00000125968
ENSG00000125998
ENSG00000125999
ENSG00000126088
ENSG00000126218
ENSG00000126251
ENSG00000126262
ENSG00000126264
ENSG00000126266
ENSG00000126353
ENSG00000126550
ENSG00000126583
ENSG00000126709
ENSG00000126733
ENSG00000126759
ENSG00000126787
ENSG00000126803
ENSG00000126860
ENSG00000126883
ENSG00000126890
ENSG00000127074
ENSG00000127124
ENSG00000127152
ENSG00000127311
ENSG00000127314
ENSG00000127318
ENSG00000127324
ENSG00000127325
ENSG00000127377
ENSG00000127472
ENSG00000127528
ENSG00000127529
ENSG00000127530
ENSG00000127533
ENSG00000127588
ENSG00000127743
ENSG00000127824
ENSG00000127831
ENSG00000127920
ENSG00000127928
ENSG00000127951
ENSG00000127954
ENSG00000127990
ENSG00000128016
ENSG00000128040
ENSG00000128045
ENSG00000128052
ENSG00000128218
ENSG00000128242
ENSG00000128271
ENSG00000128283
ENSG00000128294
ENSG00000128298
ENSG00000128322
ENSG00000128342
ENSG00000128383
ENSG00000128422
ENSG00000128510
ENSG00000128536
ENSG00000128573
ENSG00000128606
ENSG00000128641
ENSG00000128683
ENSG00000128713
ENSG00000128849
ENSG00000128886
ENSG00000128917
ENSG00000128918
ENSG00000128965
ENSG00000129009
ENSG00000129038
ENSG00000129048
ENSG00000129159
ENSG00000129170
ENSG00000129226
ENSG00000129355
ENSG00000129422
ENSG00000129474
ENSG00000129521
ENSG00000129538
ENSG00000129757
ENSG00000129824
ENSG00000129862
ENSG00000129864
ENSG00000129990
ENSG00000129991
ENSG00000130037
ENSG00000130066
ENSG00000130164
ENSG00000130173
ENSG00000130176
ENSG00000130182
ENSG00000130203
ENSG00000130208
ENSG00000130222
ENSG00000130227
ENSG00000130234
ENSG00000130300
ENSG00000130348
ENSG00000130433
ENSG00000130508
ENSG00000130513
ENSG00000130518
ENSG00000130522
ENSG00000130529
ENSG00000130561
ENSG00000130592
ENSG00000130595
ENSG00000130598
ENSG00000130635
ENSG00000130653
ENSG00000130656
ENSG00000130701
ENSG00000130702
ENSG00000130707
ENSG00000130787
ENSG00000130821
ENSG00000130822
ENSG00000130844
ENSG00000130921
ENSG00000130940
ENSG00000130957
ENSG00000130988
ENSG00000130997
ENSG00000131015
ENSG00000131016
ENSG00000131018
ENSG00000131042
ENSG00000131055
ENSG00000131080
ENSG00000131096
ENSG00000131097
ENSG00000131126
ENSG00000131142
ENSG00000131183
ENSG00000131187
ENSG00000131196
ENSG00000131203
ENSG00000131242
ENSG00000131355
ENSG00000131370
ENSG00000131400
ENSG00000131435
ENSG00000131459
ENSG00000131471
ENSG00000131477
ENSG00000131620
ENSG00000131650
ENSG00000131669
ENSG00000131686
ENSG00000131711
ENSG00000131730
ENSG00000131747
ENSG00000131831
ENSG00000131910
ENSG00000131981
ENSG00000132002
ENSG00000132031
ENSG00000132185
ENSG00000132329
ENSG00000132334
ENSG00000132386
ENSG00000132434
ENSG00000132437
ENSG00000132464
ENSG00000132465
ENSG00000132475
ENSG00000132510
ENSG00000132514
ENSG00000132518
ENSG00000132561
ENSG00000132631
ENSG00000132646
ENSG00000132677
ENSG00000132688
ENSG00000132692
ENSG00000132698
ENSG00000132704
ENSG00000132744
ENSG00000132952
ENSG00000132965
ENSG00000132972
ENSG00000132975
ENSG00000133020
ENSG00000133048
ENSG00000133055
ENSG00000133063
ENSG00000133067
ENSG00000133069
ENSG00000133101
ENSG00000133110
ENSG00000133116
ENSG00000133124
ENSG00000133135
ENSG00000133169
ENSG00000133246
ENSG00000133317
ENSG00000133321
ENSG00000133328
ENSG00000133392
ENSG00000133401
ENSG00000133424
ENSG00000133454
ENSG00000133574
ENSG00000133627
ENSG00000133636
ENSG00000133639
ENSG00000133661
ENSG00000133742
ENSG00000133800
ENSG00000133816
ENSG00000133878
ENSG00000133962
ENSG00000134013
ENSG00000134020
ENSG00000134028
ENSG00000134057
ENSG00000134072
ENSG00000134107
ENSG00000134115
ENSG00000134121
ENSG00000134160
ENSG00000134193
ENSG00000134242
ENSG00000134258
ENSG00000134285
ENSG00000134294
ENSG00000134317
ENSG00000134321
ENSG00000134343
ENSG00000134352
ENSG00000134363
ENSG00000134376
ENSG00000134443
ENSG00000134460
ENSG00000134489
ENSG00000134531
ENSG00000134532
ENSG00000134533
ENSG00000134539
ENSG00000134545
ENSG00000134548
ENSG00000134551
ENSG00000134668
ENSG00000134690
ENSG00000134757
ENSG00000134760
ENSG00000134762
ENSG00000134765
ENSG00000134817
ENSG00000134827
ENSG00000134830
ENSG00000134853
ENSG00000134871
ENSG00000134954
ENSG00000134962
ENSG00000134986
ENSG00000135046
ENSG00000135047
ENSG00000135048
